id_viagem,id_data,id_veiculo,id_motorista,id_cliente,id_rota,id_filial,peso_ton,valor_frete,km_rodado,tempo_previsto_h,tempo_realizado_h,status_entrega,ocorrencia
283,20240131,36,2,12,8,1,5.6,5574.35,930,15.0,18.3,Atrasado,Trânsito/Rota
284,20240131,18,7,3,9,3,39.5,10134.86,1960,31.6,30.6,No Prazo,Nenhuma
285,20240131,37,6,9,16,1,23.4,1655.29,315,5.1,4.7,No Prazo,Nenhuma
286,20240131,16,23,23,3,4,3.6,2939.19,590,9.5,10.1,Atrasado,Pane Mecânica
287,20240131,21,27,9,12,1,32.2,3456.49,590,9.5,8.9,No Prazo,Nenhuma
288,20240131,39,24,7,7,4,18.3,1102.77,210,3.4,3.3,No Prazo,Nenhuma
289,20240201,28,27,12,20,1,44.7,4312.08,930,15.0,15.4,No Prazo,Nenhuma
290,20240201,11,3,6,14,3,6.0,4062.63,800,12.9,12.5,No Prazo,Nenhuma
291,20240201,42,37,21,9,5,5.1,10197.65,1960,31.6,41.4,Atrasado,Nenhuma
292,20240201,11,5,15,10,3,5.9,5751.74,930,15.0,17.2,Atrasado,Trânsito/Rota
293,20240201,29,11,1,18,1,12.3,2777.46,550,8.9,11.8,Atrasado,Nenhuma
294,20240201,7,35,11,1,5,4.9,2224.06,430,6.9,7.4,Atrasado,Nenhuma
295,20240201,4,1,26,8,1,3.9,5428.61,930,15.0,17.7,Atrasado,Nenhuma
296,20240201,33,15,12,5,1,22.3,7962.49,1370,22.1,21.4,No Prazo,Nenhuma
297,20240201,25,28,25,18,5,12.8,2846.62,550,8.9,10.6,Atrasado,Nenhuma
298,20240201,27,12,22,8,5,39.5,3971.47,930,15.0,15.0,No Prazo,Atraso em Carga/Descarga
299,20240201,29,27,12,4,1,10.2,2996.25,550,8.9,8.5,No Prazo,Nenhuma
300,20240201,28,2,16,15,1,42.8,939.69,210,3.4,3.5,No Prazo,Nenhuma
301,20240201,38,35,18,12,5,39.8,2432.68,590,9.5,9.7,No Prazo,Nenhuma
302,20240201,5,6,3,8,1,28.0,4257.16,930,15.0,18.5,Atrasado,Nenhuma
303,20240201,34,19,22,1,2,3.8,1813.87,430,6.9,6.8,No Prazo,Nenhuma
304,20240201,23,36,23,15,4,3.8,1090.73,210,3.4,4.7,Atrasado,Nenhuma
305,20240202,27,17,11,16,5,43.0,1390.04,315,5.1,7.4,Atrasado,Nenhuma
306,20240202,36,15,7,2,1,4.0,1901.27,410,6.6,6.5,No Prazo,Nenhuma
307,20240202,22,8,17,6,2,10.8,3904.65,800,12.9,12.3,No Prazo,Nenhuma
308,20240202,41,5,6,16,3,31.5,1594.27,315,5.1,4.9,No Prazo,Atraso em Carga/Descarga
309,20240202,22,18,8,20,2,10.3,5050.87,930,15.0,14.5,No Prazo,Pane Mecânica
310,20240202,38,13,8,6,5,53.8,4587.19,800,12.9,13.5,No Prazo,Nenhuma
311,20240202,6,34,3,5,5,10.2,8507.74,1370,22.1,22.3,No Prazo,Nenhuma
312,20240202,41,7,6,16,3,30.7,1414.07,315,5.1,6.2,Atrasado,Nenhuma
313,20240202,25,28,6,20,5,11.6,4874.02,930,15.0,14.9,No Prazo,Atraso em Carga/Descarga
314,20240202,40,10,18,15,4,11.0,1135.38,210,3.4,3.4,No Prazo,Pane Mecânica
315,20240202,16,24,23,16,4,5.5,1532.54,315,5.1,4.9,No Prazo,Nenhuma
316,20240202,3,17,27,10,5,5.3,4981.69,930,15.0,18.7,Atrasado,Nenhuma
317,20240202,38,34,9,1,5,45.8,2562.48,430,6.9,7.1,No Prazo,Nenhuma
318,20240202,30,24,16,4,4,54.6,2849.81,550,8.9,9.1,No Prazo,Nenhuma
319,20240202,34,18,20,17,2,4.5,507.97,100,1.6,2.1,Atrasado,Nenhuma
320,20240202,9,21,17,16,2,33.3,1856.27,315,5.1,4.9,No Prazo,Nenhuma
321,20240203,30,23,28,4,4,46.9,2887.32,550,8.9,8.7,No Prazo,Nenhuma
322,20240203,7,29,11,11,5,5.3,1880.63,410,6.6,6.3,No Prazo,Atraso em Carga/Descarga
323,20240203,39,32,12,14,4,17.1,4645.41,800,12.9,12.4,No Prazo,Pane Mecânica
324,20240203,10,19,11,5,2,21.8,6243.99,1370,22.1,27.3,Atrasado,Nenhuma
325,20240203,42,35,4,18,5,3.7,2851.62,550,8.9,8.3,No Prazo,Pane Mecânica
326,20240203,28,30,27,1,1,55.4,2369.53,430,6.9,6.6,No Prazo,Nenhuma
327,20240203,30,10,1,15,4,44.7,1193.75,210,3.4,3.4,No Prazo,Nenhuma
328,20240204,18,20,24,16,3,48.2,1417.49,315,5.1,5.2,No Prazo,Nenhuma
329,20240204,29,22,22,2,1,12.6,2208.41,410,6.6,6.8,No Prazo,Nenhuma
330,20240204,12,34,23,17,5,10.2,484.07,100,1.6,2.0,Atrasado,Nenhuma
331,20240204,4,6,9,5,1,5.0,7260.21,1370,22.1,22.8,No Prazo,Nenhuma
332,20240204,30,32,29,1,4,52.8,2289.92,430,6.9,6.4,No Prazo,Nenhuma
333,20240204,2,34,27,8,5,3.9,4202.14,930,15.0,14.8,No Prazo,Nenhuma
334,20240204,14,13,11,16,5,3.9,1469.59,315,5.1,5.2,No Prazo,Nenhuma
335,20240204,28,6,4,7,1,57.0,1079.42,210,3.4,3.3,No Prazo,Nenhuma
336,20240205,12,13,24,19,5,13.2,1769.53,300,4.8,4.7,No Prazo,Nenhuma
337,20240205,32,36,26,4,4,23.3,2673.83,550,8.9,8.7,No Prazo,Nenhuma
338,20240205,12,35,22,2,5,11.6,2235.06,410,6.6,6.3,No Prazo,Nenhuma
339,20240205,41,3,1,18,3,33.8,2918.77,550,8.9,8.8,No Prazo,Nenhuma
340,20240205,9,26,16,3,2,26.2,3170.8,590,9.5,9.7,No Prazo,Nenhuma
341,20240205,11,3,15,15,3,4.7,937.84,210,3.4,4.5,Atrasado,Nenhuma
342,20240205,19,34,15,3,5,35.1,2385.75,590,9.5,10.4,Atrasado,Trânsito/Rota
343,20240205,12,37,23,2,5,9.1,2244.85,410,6.6,8.8,Atrasado,Trânsito/Rota
344,20240205,7,12,23,3,5,5.1,2925.82,590,9.5,13.1,Atrasado,Pane Mecânica
345,20240205,18,20,27,10,3,47.2,4790.8,930,15.0,15.7,No Prazo,Nenhuma
346,20240206,36,30,25,7,1,4.2,1261.14,210,3.4,3.2,No Prazo,Atraso em Carga/Descarga
347,20240206,31,2,24,16,1,52.1,1931.53,315,5.1,5.7,Atrasado,Trânsito/Rota
348,20240206,28,6,8,13,1,39.9,7705.93,1370,22.1,29.3,Atrasado,Nenhuma
349,20240206,22,8,25,14,2,11.6,3645.21,800,12.9,12.9,No Prazo,Trânsito/Rota
350,20240206,20,29,19,1,5,3.8,2131.74,430,6.9,8.3,Atrasado,Atraso em Carga/Descarga
351,20240206,31,22,14,8,1,41.7,3902.95,930,15.0,20.2,Atrasado,Nenhuma
352,20240206,13,5,28,8,3,49.3,4240.42,930,15.0,14.2,No Prazo,Nenhuma
353,20240206,27,13,25,17,5,39.0,474.65,100,1.6,1.6,No Prazo,Nenhuma
354,20240206,30,24,11,4,4,45.3,2654.58,550,8.9,8.3,No Prazo,Pane Mecânica
355,20240206,15,6,2,3,1,44.7,2639.06,590,9.5,8.7,No Prazo,Atraso em Carga/Descarga
356,20240206,4,2,21,9,1,4.1,10198.37,1960,31.6,29.7,No Prazo,Atraso em Carga/Descarga
357,20240206,34,8,27,12,2,4.3,3070.12,590,9.5,9.9,No Prazo,Nenhuma
358,20240206,27,17,25,4,5,43.2,2617.81,550,8.9,8.9,No Prazo,Nenhuma
359,20240206,28,2,13,1,1,34.2,2069.15,430,6.9,7.0,No Prazo,Nenhuma
360,20240206,6,37,14,16,5,12.3,1866.25,315,5.1,4.8,No Prazo,Nenhuma
361,20240206,35,3,23,2,3,4.5,2158.68,410,6.6,6.8,No Prazo,Nenhuma
362,20240206,36,30,15,4,1,5.5,2927.84,550,8.9,9.9,Atrasado,Nenhuma
363,20240206,15,6,13,1,1,34.4,2277.33,430,6.9,9.0,Atrasado,Nenhuma
364,20240206,40,23,18,16,4,10.7,1761.64,315,5.1,4.8,No Prazo,Nenhuma
365,20240207,1,20,17,8,3,12.5,4390.88,930,15.0,17.3,Atrasado,Nenhuma
366,20240207,2,28,23,3,5,4.2,3156.31,590,9.5,9.9,No Prazo,Nenhuma
367,20240207,7,17,8,12,5,5.6,3299.21,590,9.5,9.0,No Prazo,Nenhuma
368,20240207,24,10,16,9,4,48.9,11267.98,1960,31.6,30.7,No Prazo,Nenhuma
369,20240207,20,28,4,7,5,5.1,919.85,210,3.4,3.3,No Prazo,Nenhuma
370,20240207,6,35,18,7,5,10.6,1185.62,210,3.4,3.2,No Prazo,Nenhuma
371,20240207,17,12,1,5,5,13.9,5832.11,1370,22.1,21.0,No Prazo,Atraso em Carga/Descarga
372,20240207,23,23,13,15,4,5.9,995.54,210,3.4,3.5,No Prazo,Nenhuma
373,20240207,9,16,24,17,2,28.2,532.98,100,1.6,1.5,No Prazo,Nenhuma
374,20240207,22,26,14,20,2,13.6,5343.42,930,15.0,14.9,No Prazo,Nenhuma
375,20240207,22,38,27,10,2,12.0,4848.99,930,15.0,15.7,No Prazo,Nenhuma
376,20240207,19,13,20,11,5,25.8,2308.48,410,6.6,6.1,No Prazo,Nenhuma
377,20240207,26,6,12,17,1,12.1,420.2,100,1.6,1.5,No Prazo,Nenhuma
378,20240207,21,30,5,2,1,27.3,2147.04,410,6.6,6.4,No Prazo,Nenhuma
379,20240207,32,36,20,18,4,25.6,2902.71,550,8.9,10.6,Atrasado,Nenhuma
380,20240207,19,12,18,16,5,30.0,1512.84,315,5.1,5.0,No Prazo,Nenhuma
381,20240207,22,25,25,19,2,8.7,1661.73,300,4.8,4.9,No Prazo,Trânsito/Rota
382,20240207,40,24,23,10,4,12.2,4096.66,930,15.0,15.5,No Prazo,Nenhuma
383,20240207,12,17,25,14,5,8.7,3983.72,800,12.9,13.5,No Prazo,Nenhuma
384,20240208,17,37,2,4,5,13.5,3001.74,550,8.9,8.7,No Prazo,Nenhuma
385,20240208,36,22,16,11,1,4.3,1712.06,410,6.6,6.8,No Prazo,Nenhuma
386,20240208,37,15,18,19,1,24.9,1870.54,300,4.8,4.7,No Prazo,Nenhuma
387,20240208,4,6,2,15,1,5.6,994.02,210,3.4,3.2,No Prazo,Nenhuma
388,20240208,30,36,24,17,4,41.1,525.66,100,1.6,1.6,No Prazo,Nenhuma
389,20240208,15,30,13,19,1,38.7,1788.05,300,4.8,4.4,No Prazo,Nenhuma
390,20240208,37,30,24,15,1,18.7,1030.32,210,3.4,4.9,Atrasado,Nenhuma
391,20240208,38,12,6,13,5,49.2,8000.57,1370,22.1,21.9,No Prazo,Nenhuma
392,20240208,11,7,4,4,3,4.8,2421.91,550,8.9,8.3,No Prazo,Atraso em Carga/Descarga
393,20240208,24,23,8,16,4,54.7,1631.68,315,5.1,5.3,No Prazo,Nenhuma
394,20240208,39,10,16,11,4,17.2,1834.79,410,6.6,6.6,No Prazo,Nenhuma
395,20240208,9,18,28,10,2,36.5,4116.39,930,15.0,15.4,No Prazo,Nenhuma
396,20240208,36,27,22,6,1,5.4,3666.96,800,12.9,12.2,No Prazo,Nenhuma
397,20240208,32,10,7,18,4,22.5,2327.29,550,8.9,8.7,No Prazo,Nenhuma
398,20240208,22,21,14,8,2,13.8,4085.31,930,15.0,14.0,No Prazo,Nenhuma
399,20240208,6,37,21,13,5,12.2,7916.17,1370,22.1,22.7,No Prazo,Nenhuma
400,20240208,7,34,7,16,5,3.8,1414.62,315,5.1,5.1,No Prazo,Nenhuma
401,20240208,40,32,25,2,4,13.9,1681.04,410,6.6,6.7,No Prazo,Nenhuma
402,20240208,13,20,2,9,3,44.7,10625.0,1960,31.6,32.5,No Prazo,Problema Documental
403,20240208,4,22,27,7,1,3.9,1173.72,210,3.4,3.4,No Prazo,Nenhuma
404,20240208,5,1,19,19,1,26.0,1611.22,300,4.8,5.0,No Prazo,Nenhuma
405,20240208,28,15,13,17,1,37.1,600.94,100,1.6,1.5,No Prazo,Nenhuma
406,20240209,26,6,3,17,1,13.6,502.19,100,1.6,1.6,No Prazo,Nenhuma
407,20240209,41,4,23,19,3,27.4,1707.87,300,4.8,4.5,No Prazo,Nenhuma
408,20240209,31,22,8,20,1,48.3,4949.63,930,15.0,18.7,Atrasado,Nenhuma
409,20240209,8,22,26,11,1,10.5,2031.39,410,6.6,7.6,Atrasado,Problema Documental
410,20240209,8,11,29,7,1,11.4,854.51,210,3.4,3.3,No Prazo,Pane Mecânica
411,20240209,14,17,25,12,5,4.4,2993.6,590,9.5,8.8,No Prazo,Nenhuma
412,20240209,5,6,18,13,1,22.6,7552.87,1370,22.1,27.5,Atrasado,Nenhuma
413,20240209,19,35,27,12,5,30.8,2579.96,590,9.5,9.0,No Prazo,Nenhuma
414,20240209,22,8,2,4,2,12.8,3102.14,550,8.9,11.4,Atrasado,Problema Documental
415,20240209,3,28,17,5,5,4.5,8445.24,1370,22.1,21.0,No Prazo,Nenhuma
416,20240209,23,32,7,5,4,5.4,6593.16,1370,22.1,21.3,No Prazo,Nenhuma
417,20240209,30,23,8,6,4,37.4,4879.64,800,12.9,18.6,Atrasado,Nenhuma
418,20240210,10,38,13,8,2,21.5,3849.8,930,15.0,14.8,No Prazo,Nenhuma
419,20240210,36,6,28,15,1,5.8,903.37,210,3.4,3.5,No Prazo,Trânsito/Rota
420,20240210,34,19,17,5,2,4.4,5696.15,1370,22.1,30.1,Atrasado,Trânsito/Rota
421,20240210,38,29,15,2,5,53.8,2398.25,410,6.6,8.0,Atrasado,Nenhuma
422,20240211,35,31,5,7,3,4.4,1279.32,210,3.4,3.4,No Prazo,Nenhuma
423,20240211,30,36,12,11,4,41.4,2243.31,410,6.6,8.6,Atrasado,Nenhuma
424,20240211,26,6,15,1,1,12.1,2397.3,430,6.9,8.1,Atrasado,Nenhuma
425,20240211,42,35,8,20,5,3.6,5084.67,930,15.0,20.4,Atrasado,Nenhuma
426,20240211,31,22,19,20,1,38.4,4497.33,930,15.0,15.0,No Prazo,Nenhuma
427,20240212,6,34,1,2,5,9.2,2200.33,410,6.6,7.4,Atrasado,Trânsito/Rota
428,20240212,13,20,22,7,3,36.2,1158.55,210,3.4,4.2,Atrasado,Nenhuma
429,20240212,35,20,5,6,3,4.2,3286.17,800,12.9,11.9,No Prazo,Nenhuma
430,20240212,4,22,27,1,1,5.4,2652.72,430,6.9,6.7,No Prazo,Nenhuma
431,20240212,36,1,27,10,1,3.8,4819.88,930,15.0,15.1,No Prazo,Nenhuma
432,20240212,33,11,12,4,1,17.0,3072.79,550,8.9,9.3,No Prazo,Nenhuma
433,20240212,20,29,12,1,5,4.0,2112.27,430,6.9,7.2,No Prazo,Nenhuma
434,20240212,21,27,22,3,1,31.0,3096.98,590,9.5,9.9,No Prazo,Nenhuma
435,20240212,19,35,23,1,5,35.4,1808.98,430,6.9,6.5,No Prazo,Nenhuma
436,20240212,11,20,24,5,3,5.3,7333.44,1370,22.1,21.0,No Prazo,Nenhuma
437,20240212,19,37,19,19,5,30.7,1648.6,300,4.8,4.7,No Prazo,Nenhuma
438,20240212,19,29,14,9,5,32.0,9947.53,1960,31.6,29.8,No Prazo,Nenhuma
439,20240212,16,23,17,8,4,3.8,5199.44,930,15.0,14.8,No Prazo,Nenhuma
440,20240212,24,24,7,14,4,36.3,3970.59,800,12.9,15.5,Atrasado,Nenhuma
441,20240212,11,3,25,19,3,4.2,1451.03,300,4.8,4.5,No Prazo,Nenhuma
442,20240212,8,27,11,5,1,12.1,5724.21,1370,22.1,23.1,No Prazo,Nenhuma
443,20240212,2,12,13,13,5,4.9,8049.63,1370,22.1,21.9,No Prazo,Trânsito/Rota
444,20240213,32,36,19,14,4,22.4,3553.01,800,12.9,13.3,No Prazo,Nenhuma
445,20240213,4,15,1,14,1,5.0,4086.84,800,12.9,14.4,Atrasado,Atraso em Carga/Descarga
446,20240213,40,23,16,5,4,10.9,7816.88,1370,22.1,20.9,No Prazo,Nenhuma
447,20240213,21,27,5,11,1,23.4,2144.66,410,6.6,7.4,Atrasado,Nenhuma
448,20240213,7,37,6,20,5,4.4,5249.24,930,15.0,14.9,No Prazo,Nenhuma
449,20240213,39,24,6,11,4,25.5,2168.75,410,6.6,6.7,No Prazo,Nenhuma
450,20240213,37,2,12,5,1,24.6,5679.36,1370,22.1,22.0,No Prazo,Atraso em Carga/Descarga
451,20240213,14,13,10,16,5,3.8,1386.8,315,5.1,7.1,Atrasado,Trânsito/Rota
452,20240213,10,14,15,18,2,25.7,2561.98,550,8.9,8.7,No Prazo,Nenhuma
453,20240213,29,30,11,10,1,10.7,4986.91,930,15.0,14.6,No Prazo,Trânsito/Rota
454,20240213,34,21,24,10,2,5.3,3872.79,930,15.0,14.5,No Prazo,Nenhuma
455,20240213,14,13,8,4,5,5.5,2660.56,550,8.9,11.8,Atrasado,Atraso em Carga/Descarga
456,20240213,34,9,11,10,2,4.1,4436.49,930,15.0,17.8,Atrasado,Nenhuma
457,20240213,15,6,9,14,1,48.0,3381.32,800,12.9,15.7,Atrasado,Nenhuma
458,20240213,23,24,5,14,4,4.8,3667.98,800,12.9,14.0,Atrasado,Nenhuma
459,20240213,11,7,21,8,3,4.6,5200.69,930,15.0,14.1,No Prazo,Trânsito/Rota
460,20240213,27,29,7,4,5,38.8,2197.23,550,8.9,8.6,No Prazo,Nenhuma
461,20240214,12,35,23,11,5,13.0,2098.47,410,6.6,6.1,No Prazo,Nenhuma
462,20240214,40,36,5,1,4,11.7,1971.44,430,6.9,6.7,No Prazo,Nenhuma
463,20240214,13,7,20,20,3,54.6,5228.66,930,15.0,14.6,No Prazo,Nenhuma
464,20240214,18,5,30,11,3,47.2,2519.25,410,6.6,6.7,No Prazo,Nenhuma
465,20240214,32,32,26,1,4,20.6,1820.6,430,6.9,7.3,Atrasado,Trânsito/Rota
466,20240214,20,29,14,19,5,5.2,1493.07,300,4.8,4.9,No Prazo,Nenhuma
467,20240214,28,6,26,18,1,56.2,2900.46,550,8.9,8.6,No Prazo,Nenhuma
468,20240214,25,35,2,11,5,11.0,2277.43,410,6.6,6.2,No Prazo,Nenhuma
469,20240214,35,33,28,10,3,5.2,5233.51,930,15.0,15.0,No Prazo,Nenhuma
470,20240214,5,22,19,18,1,23.8,2424.29,550,8.9,9.2,No Prazo,Nenhuma
471,20240214,38,17,18,19,5,50.4,1703.04,300,4.8,4.9,No Prazo,Trânsito/Rota
472,20240214,34,26,21,16,2,5.5,1788.18,315,5.1,5.1,No Prazo,Nenhuma
473,20240214,42,35,30,3,5,5.2,3452.04,590,9.5,9.2,No Prazo,Nenhuma
474,20240214,9,16,7,16,2,32.7,1580.59,315,5.1,5.8,Atrasado,Nenhuma
475,20240214,15,30,20,10,1,52.1,5506.13,930,15.0,15.4,No Prazo,Trânsito/Rota
476,20240215,14,34,15,8,5,4.0,3821.02,930,15.0,15.4,No Prazo,Nenhuma
477,20240215,21,2,3,20,1,24.9,4925.78,930,15.0,14.5,No Prazo,Nenhuma
478,20240215,16,23,12,15,4,4.3,1154.75,210,3.4,3.3,No Prazo,Trânsito/Rota
479,20240215,25,37,19,12,5,11.0,3416.97,590,9.5,10.3,Atrasado,Trânsito/Rota
480,20240215,41,7,10,10,3,29.6,5280.18,930,15.0,13.9,No Prazo,Trânsito/Rota
481,20240215,33,2,7,3,1,17.7,2610.18,590,9.5,9.9,No Prazo,Nenhuma
482,20240215,8,11,8,6,1,10.2,4484.98,800,12.9,12.9,No Prazo,Nenhuma
483,20240215,34,9,1,10,2,5.1,3716.69,930,15.0,16.9,Atrasado,Nenhuma
484,20240215,6,13,27,13,5,11.1,7285.08,1370,22.1,22.2,No Prazo,Nenhuma
485,20240215,36,15,11,18,1,5.9,2526.34,550,8.9,8.6,No Prazo,Nenhuma
486,20240215,7,13,15,12,5,4.4,3247.39,590,9.5,9.5,No Prazo,Nenhuma
487,20240215,28,15,29,7,1,50.0,958.7,210,3.4,3.4,No Prazo,Nenhuma
488,20240215,1,5,21,4,3,13.0,2505.38,550,8.9,11.5,Atrasado,Nenhuma
489,20240215,33,6,14,16,1,25.8,1857.58,315,5.1,6.1,Atrasado,Nenhuma
490,20240215,25,29,29,18,5,13.7,3182.58,550,8.9,9.0,No Prazo,Nenhuma
491,20240215,20,35,21,19,5,5.4,1511.9,300,4.8,4.8,No Prazo,Nenhuma
492,20240215,40,36,7,15,4,13.3,963.27,210,3.4,3.6,No Prazo,Nenhuma
493,20240215,18,31,25,14,3,49.1,3356.83,800,12.9,12.5,No Prazo,Nenhuma
494,20240216,2,12,8,7,5,5.3,957.11,210,3.4,3.3,No Prazo,Nenhuma
495,20240216,36,1,18,13,1,4.8,7372.89,1370,22.1,22.9,No Prazo,Nenhuma
496,20240216,18,31,24,7,3,48.3,998.43,210,3.4,3.4,No Prazo,Nenhuma
497,20240216,25,17,9,20,5,13.1,5453.4,930,15.0,14.1,No Prazo,Nenhuma
498,20240216,24,36,7,9,4,55.0,10566.18,1960,31.6,29.1,No Prazo,Nenhuma
499,20240216,14,12,30,12,5,3.9,3055.8,590,9.5,13.0,Atrasado,Nenhuma
500,20240216,16,32,20,11,4,5.3,2419.47,410,6.6,6.9,No Prazo,Nenhuma
501,20240216,4,27,3,2,1,3.7,2399.47,410,6.6,7.9,Atrasado,Nenhuma
502,20240216,14,35,13,6,5,4.6,3562.92,800,12.9,13.7,Atrasado,Nenhuma
503,20240216,19,17,26,2,5,31.8,2007.73,410,6.6,7.7,Atrasado,Nenhuma
504,20240216,42,13,5,9,5,4.5,8927.92,1960,31.6,30.9,No Prazo,Pane Mecânica
505,20240216,1,7,12,12,3,12.3,2925.88,590,9.5,10.7,Atrasado,Nenhuma
506,20240216,1,33,6,17,3,12.5,617.0,100,1.6,1.7,No Prazo,Nenhuma
507,20240216,38,37,29,12,5,47.2,2935.87,590,9.5,12.3,Atrasado,Trânsito/Rota
508,20240216,30,10,24,15,4,54.3,1195.09,210,3.4,3.3,No Prazo,Trânsito/Rota
509,20240216,33,27,15,15,1,21.0,896.01,210,3.4,3.5,No Prazo,Nenhuma
510,20240216,37,22,16,1,1,24.2,2287.03,430,6.9,9.7,Atrasado,Nenhuma
511,20240217,15,6,27,14,1,50.2,3465.44,800,12.9,12.4,No Prazo,Nenhuma
512,20240217,13,3,4,20,3,43.0,5323.46,930,15.0,16.2,Atrasado,Nenhuma
513,20240217,14,37,9,11,5,4.0,2423.38,410,6.6,7.2,Atrasado,Nenhuma
514,20240217,3,17,4,12,5,4.2,3348.53,590,9.5,9.5,No Prazo,Nenhuma
515,20240217,7,37,9,8,5,4.2,4753.17,930,15.0,15.5,No Prazo,Nenhuma
516,20240217,7,12,11,19,5,3.9,1533.65,300,4.8,4.7,No Prazo,Nenhuma
517,20240217,4,22,24,15,1,3.6,902.76,210,3.4,3.3,No Prazo,Nenhuma
518,20240217,20,34,6,2,5,4.1,2300.53,410,6.6,6.1,No Prazo,Nenhuma
519,20240218,29,15,9,8,1,10.3,5216.32,930,15.0,14.5,No Prazo,Nenhuma
520,20240218,7,29,29,20,5,3.8,4723.49,930,15.0,15.0,No Prazo,Pane Mecânica
521,20240218,16,32,26,1,4,4.9,1981.86,430,6.9,8.6,Atrasado,Pane Mecânica
522,20240218,23,23,17,14,4,5.4,3796.9,800,12.9,12.1,No Prazo,Trânsito/Rota
523,20240218,7,29,13,18,5,4.1,3018.35,550,8.9,9.1,No Prazo,Nenhuma
524,20240218,7,35,18,12,5,5.1,3049.22,590,9.5,11.8,Atrasado,Nenhuma
525,20240219,42,28,29,15,5,3.9,1061.14,210,3.4,3.5,No Prazo,Pane Mecânica
526,20240219,4,2,29,20,1,4.8,4900.11,930,15.0,14.9,No Prazo,Nenhuma
527,20240219,36,1,18,19,1,3.9,1461.7,300,4.8,6.0,Atrasado,Nenhuma
528,20240219,34,9,27,18,2,6.0,3295.45,550,8.9,9.3,No Prazo,Atraso em Carga/Descarga
529,20240219,11,3,1,8,3,4.7,3997.36,930,15.0,15.3,No Prazo,Nenhuma
530,20240219,31,6,4,9,1,50.2,11473.87,1960,31.6,41.3,Atrasado,Nenhuma
531,20240219,21,30,24,17,1,31.4,456.62,100,1.6,1.7,No Prazo,Nenhuma
532,20240219,25,35,8,16,5,13.8,1620.85,315,5.1,4.8,No Prazo,Nenhuma
533,20240219,36,30,21,10,1,4.8,4893.79,930,15.0,15.3,No Prazo,Trânsito/Rota
534,20240219,16,23,20,19,4,4.3,1764.83,300,4.8,4.4,No Prazo,Nenhuma
535,20240219,28,2,15,14,1,49.5,3660.39,800,12.9,12.3,No Prazo,Nenhuma
536,20240219,33,30,29,15,1,25.3,1111.99,210,3.4,3.6,Atrasado,Pane Mecânica
537,20240219,23,23,2,13,4,3.8,8061.43,1370,22.1,29.8,Atrasado,Nenhuma
538,20240219,35,20,13,13,3,4.2,7881.32,1370,22.1,22.2,No Prazo,Atraso em Carga/Descarga
539,20240219,12,37,4,15,5,10.6,1301.67,210,3.4,3.4,No Prazo,Nenhuma
540,20240219,32,36,27,19,4,18.9,1625.87,300,4.8,6.6,Atrasado,Trânsito/Rota
541,20240219,13,20,13,5,3,50.3,7479.19,1370,22.1,22.1,No Prazo,Nenhuma
542,20240219,11,31,13,5,3,5.9,6158.14,1370,22.1,20.9,No Prazo,Nenhuma
543,20240220,30,10,7,14,4,36.9,3252.94,800,12.9,12.1,No Prazo,Trânsito/Rota
544,20240220,6,29,18,20,5,8.4,4829.51,930,15.0,15.6,No Prazo,Nenhuma
545,20240220,42,12,27,19,5,5.5,1638.57,300,4.8,4.9,No Prazo,Nenhuma
546,20240220,25,17,1,12,5,8.8,3217.01,590,9.5,12.0,Atrasado,Pane Mecânica
547,20240220,40,24,13,15,4,9.3,1065.38,210,3.4,3.5,No Prazo,Nenhuma
548,20240220,41,4,19,11,3,27.1,1989.64,410,6.6,6.5,No Prazo,Nenhuma
549,20240220,38,29,8,18,5,51.3,2816.79,550,8.9,8.5,No Prazo,Nenhuma
550,20240220,13,7,21,5,3,55.1,5944.26,1370,22.1,26.7,Atrasado,Pane Mecânica
551,20240220,23,24,4,13,4,3.9,6404.85,1370,22.1,21.8,No Prazo,Nenhuma
552,20240220,3,28,23,13,5,4.8,6918.64,1370,22.1,22.2,No Prazo,Nenhuma
553,20240220,4,22,22,12,1,3.8,2634.56,590,9.5,12.0,Atrasado,Nenhuma
554,20240220,18,31,3,13,3,39.0,7037.66,1370,22.1,22.7,No Prazo,Nenhuma
555,20240220,6,12,8,9,5,13.0,11576.12,1960,31.6,32.4,No Prazo,Nenhuma
556,20240220,26,6,11,13,1,12.2,5774.66,1370,22.1,20.5,No Prazo,Nenhuma
557,20240220,11,7,17,6,3,4.2,3480.66,800,12.9,15.7,Atrasado,Nenhuma
558,20240220,21,22,19,1,1,28.2,1993.35,430,6.9,6.4,No Prazo,Nenhuma
559,20240220,31,27,21,19,1,35.6,1578.51,300,4.8,5.8,Atrasado,Nenhuma
560,20240220,28,11,6,8,1,40.8,5072.59,930,15.0,15.6,No Prazo,Nenhuma
561,20240221,8,15,22,8,1,8.6,3959.42,930,15.0,20.6,Atrasado,Trânsito/Rota
562,20240221,3,37,25,5,5,4.3,7110.84,1370,22.1,31.7,Atrasado,Trânsito/Rota
563,20240221,28,2,18,7,1,49.0,1182.07,210,3.4,3.8,Atrasado,Nenhuma
564,20240221,29,2,2,7,1,11.6,1020.52,210,3.4,3.2,No Prazo,Nenhuma
565,20240221,20,35,9,19,5,5.3,1400.56,300,4.8,5.4,Atrasado,Nenhuma
566,20240221,33,11,9,15,1,22.9,921.76,210,3.4,3.4,No Prazo,Nenhuma
