id_custo,id_data,id_filial,categoria_custo,valor
741,20240201,4,Pedágio,89.21
742,20240201,4,Motorista (Salário/Diária),145.61
743,20240201,4,Seguro,44.67
744,20240201,4,Outros,26.15
745,20240201,5,Combustível,8517.06
746,20240201,5,Manutenção,3541.99
747,20240201,5,Pedágio,1747.44
748,20240201,5,Motorista (Salário/Diária),3309.12
749,20240201,5,Seguro,724.7
750,20240201,5,Outros,497.59
751,20240202,1,Combustível,599.19
752,20240202,1,Manutenção,318.94
753,20240202,1,Pedágio,158.0
754,20240202,1,Motorista (Salário/Diária),240.31
755,20240202,1,Seguro,80.06
756,20240202,1,Outros,39.61
757,20240202,2,Combustível,3889.44
758,20240202,2,Manutenção,1661.87
759,20240202,2,Pedágio,826.94
760,20240202,2,Motorista (Salário/Diária),1547.77
761,20240202,2,Seguro,407.12
762,20240202,2,Outros,244.86
763,20240202,3,Combustível,1179.05
764,20240202,3,Manutenção,481.52
765,20240202,3,Pedágio,231.43
766,20240202,3,Motorista (Salário/Diária),369.43
767,20240202,3,Seguro,114.41
768,20240202,3,Outros,81.88
769,20240202,4,Combustível,2231.47
770,20240202,4,Manutenção,812.63
771,20240202,4,Pedágio,409.35
772,20240202,4,Motorista (Salário/Diária),652.86
773,20240202,4,Seguro,215.59
774,20240202,4,Outros,140.72
775,20240202,5,Combustível,10319.28
776,20240202,5,Manutenção,4558.66
777,20240202,5,Pedágio,2421.12
778,20240202,5,Motorista (Salário/Diária),4022.5
779,20240202,5,Seguro,1111.69
780,20240202,5,Outros,686.58
781,20240203,1,Combustível,741.94
782,20240203,1,Manutenção,358.14
783,20240203,1,Pedágio,185.73
784,20240203,1,Motorista (Salário/Diária),294.8
785,20240203,1,Seguro,83.08
786,20240203,1,Outros,60.92
787,20240203,2,Combustível,2487.24
788,20240203,2,Manutenção,1098.08
789,20240203,2,Pedágio,524.3
790,20240203,2,Motorista (Salário/Diária),929.29
791,20240203,2,Seguro,267.35
792,20240203,2,Outros,138.41
793,20240203,4,Combustível,3447.73
794,20240203,4,Manutenção,1649.13
795,20240203,4,Pedágio,716.83
796,20240203,4,Motorista (Salário/Diária),1250.47
797,20240203,4,Seguro,402.65
798,20240203,4,Outros,251.45
799,20240203,5,Combustível,1729.34
800,20240203,5,Manutenção,810.38
801,20240203,5,Pedágio,352.6
802,20240203,5,Motorista (Salário/Diária),609.55
803,20240203,5,Seguro,202.13
804,20240203,5,Outros,119.33
805,20240204,1,Combustível,3904.45
806,20240204,1,Manutenção,1593.96
807,20240204,1,Pedágio,898.59
808,20240204,1,Motorista (Salário/Diária),1370.63
809,20240204,1,Seguro,357.33
810,20240204,1,Outros,247.1
811,20240204,3,Combustível,540.36
812,20240204,3,Manutenção,206.68
813,20240204,3,Pedágio,112.03
814,20240204,3,Motorista (Salário/Diária),194.45
815,20240204,3,Seguro,50.49
816,20240204,3,Outros,33.83
817,20240204,4,Combustível,812.73
818,20240204,4,Manutenção,364.2
819,20240204,4,Pedágio,168.03
820,20240204,4,Motorista (Salário/Diária),281.49
821,20240204,4,Seguro,98.36
822,20240204,4,Outros,58.03
823,20240204,5,Combustível,2547.11
824,20240204,5,Manutenção,1154.39
825,20240204,5,Pedágio,517.04
826,20240204,5,Motorista (Salário/Diária),935.87
827,20240204,5,Seguro,236.52
828,20240204,5,Outros,150.44
829,20240205,2,Combustível,1013.32
830,20240205,2,Manutenção,490.7
831,20240205,2,Pedágio,241.06
832,20240205,2,Motorista (Salário/Diária),409.57
833,20240205,2,Seguro,149.43
834,20240205,2,Outros,84.27
835,20240205,3,Combustível,3321.88
836,20240205,3,Manutenção,1342.39
837,20240205,3,Pedágio,598.74
838,20240205,3,Motorista (Salário/Diária),1133.69
839,20240205,3,Seguro,335.99
840,20240205,3,Outros,182.63
841,20240205,4,Combustível,930.63
842,20240205,4,Manutenção,435.75
843,20240205,4,Pedágio,251.21
844,20240205,4,Motorista (Salário/Diária),409.66
845,20240205,4,Seguro,102.6
846,20240205,4,Outros,57.89
847,20240205,5,Combustível,4178.62
848,20240205,5,Manutenção,2087.89
849,20240205,5,Pedágio,839.46
850,20240205,5,Motorista (Salário/Diária),1431.01
851,20240205,5,Seguro,497.52
852,20240205,5,Outros,294.87
853,20240206,1,Combustível,11105.5
854,20240206,1,Manutenção,5654.86
855,20240206,1,Pedágio,3043.44
856,20240206,1,Motorista (Salário/Diária),5043.4
857,20240206,1,Seguro,1356.41
858,20240206,1,Outros,827.52
859,20240206,2,Combustível,2147.37
860,20240206,2,Manutenção,1095.32
861,20240206,2,Pedágio,539.49
862,20240206,2,Motorista (Salário/Diária),1041.0
863,20240206,2,Seguro,241.0
864,20240206,2,Outros,158.41
865,20240206,3,Combustível,2580.74
866,20240206,3,Manutenção,1028.11
867,20240206,3,Pedágio,499.53
868,20240206,3,Motorista (Salário/Diária),783.16
869,20240206,3,Seguro,269.57
870,20240206,3,Outros,133.56
871,20240206,4,Combustível,1635.34
872,20240206,4,Manutenção,717.31
873,20240206,4,Pedágio,342.92
874,20240206,4,Motorista (Salário/Diária),553.53
875,20240206,4,Seguro,154.73
876,20240206,4,Outros,107.12
877,20240206,5,Combustível,2400.34
878,20240206,5,Manutenção,1284.89
879,20240206,5,Pedágio,481.97
880,20240206,5,Motorista (Salário/Diária),892.8
881,20240206,5,Seguro,289.66
882,20240206,5,Outros,155.88
883,20240207,1,Combustível,1035.66
884,20240207,1,Manutenção,438.46
885,20240207,1,Pedágio,218.78
886,20240207,1,Motorista (Salário/Diária),401.03
887,20240207,1,Seguro,103.42
888,20240207,1,Outros,73.49
889,20240207,2,Combustível,4128.28
890,20240207,2,Manutenção,2307.74
891,20240207,2,Pedágio,1156.78
892,20240207,2,Motorista (Salário/Diária),1989.57
893,20240207,2,Seguro,553.04
894,20240207,2,Outros,323.12
895,20240207,3,Combustível,1447.45
896,20240207,3,Manutenção,730.15
897,20240207,3,Pedágio,291.03
898,20240207,3,Motorista (Salário/Diária),538.27
899,20240207,3,Seguro,187.6
900,20240207,3,Outros,94.68
901,20240207,4,Combustível,7900.49
902,20240207,4,Manutenção,3369.8
903,20240207,4,Pedágio,1570.34
904,20240207,4,Motorista (Salário/Diária),2940.95
905,20240207,4,Seguro,723.92
906,20240207,4,Outros,454.83
907,20240207,5,Combustível,7373.93
908,20240207,5,Manutenção,3382.57
909,20240207,5,Pedágio,1654.44
910,20240207,5,Motorista (Salário/Diária),2478.34
911,20240207,5,Seguro,929.2
912,20240207,5,Outros,489.92
913,20240208,1,Combustível,4109.96
914,20240208,1,Manutenção,2180.0
915,20240208,1,Pedágio,947.12
916,20240208,1,Motorista (Salário/Diária),1654.63
917,20240208,1,Seguro,537.2
918,20240208,1,Outros,348.39
919,20240208,2,Combustível,2624.99
920,20240208,2,Manutenção,1310.64
921,20240208,2,Pedágio,746.2
922,20240208,2,Motorista (Salário/Diária),1227.18
923,20240208,2,Seguro,346.19
924,20240208,2,Outros,169.43
925,20240208,3,Combustível,5253.9
926,20240208,3,Manutenção,2304.89
927,20240208,3,Pedágio,1282.8
928,20240208,3,Motorista (Salário/Diária),1894.12
929,20240208,3,Seguro,583.63
930,20240208,3,Outros,344.07
931,20240208,4,Combustível,3076.64
932,20240208,4,Manutenção,1349.91
933,20240208,4,Pedágio,567.98
934,20240208,4,Motorista (Salário/Diária),1093.86
935,20240208,4,Seguro,308.01
936,20240208,4,Outros,203.97
937,20240208,5,Combustível,6707.57
938,20240208,5,Manutenção,3584.81
939,20240208,5,Pedágio,1630.89
940,20240208,5,Motorista (Salário/Diária),2323.26
941,20240208,5,Seguro,896.86
942,20240208,5,Outros,490.53
943,20240209,1,Combustível,6075.09
944,20240209,1,Manutenção,2175.6
945,20240209,1,Pedágio,1131.62
946,20240209,1,Motorista (Salário/Diária),2255.23
947,20240209,1,Seguro,589.68
948,20240209,1,Outros,412.22
949,20240209,2,Combustível,967.48
950,20240209,2,Manutenção,519.12
951,20240209,2,Pedágio,234.61
952,20240209,2,Motorista (Salário/Diária),408.02
953,20240209,2,Seguro,119.14
954,20240209,2,Outros,66.5
955,20240209,3,Combustível,692.0
956,20240209,3,Manutenção,294.7
957,20240209,3,Pedágio,126.52
958,20240209,3,Motorista (Salário/Diária),209.57
959,20240209,3,Seguro,73.64
960,20240209,3,Outros,36.77
961,20240209,4,Combustível,3870.34
962,20240209,4,Manutenção,2183.24
963,20240209,4,Pedágio,1002.42
964,20240209,4,Motorista (Salário/Diária),1630.49
965,20240209,4,Seguro,408.56
966,20240209,4,Outros,292.52
967,20240209,5,Combustível,5149.57
968,20240209,5,Manutenção,2362.09
969,20240209,5,Pedágio,923.35
970,20240209,5,Motorista (Salário/Diária),1746.32
971,20240209,5,Seguro,489.77
972,20240209,5,Outros,322.69
973,20240210,1,Combustível,368.69
974,20240210,1,Manutenção,134.65
975,20240210,1,Pedágio,70.5
976,20240210,1,Motorista (Salário/Diária),134.26
977,20240210,1,Seguro,36.58
978,20240210,1,Outros,24.45
979,20240210,2,Combustível,3866.25
980,20240210,2,Manutenção,1718.89
981,20240210,2,Pedágio,907.97
982,20240210,2,Motorista (Salário/Diária),1188.94
983,20240210,2,Seguro,445.9
984,20240210,2,Outros,231.54
985,20240210,5,Combustível,742.79
986,20240210,5,Manutenção,395.69
987,20240210,5,Pedágio,187.13
988,20240210,5,Motorista (Salário/Diária),358.52
989,20240210,5,Seguro,92.28
990,20240210,5,Outros,54.32
991,20240211,1,Combustível,2666.05
992,20240211,1,Manutenção,1031.11
993,20240211,1,Pedágio,536.65
994,20240211,1,Motorista (Salário/Diária),821.05
995,20240211,1,Seguro,258.72
996,20240211,1,Outros,156.63
997,20240211,3,Combustível,422.78
998,20240211,3,Manutenção,210.6
999,20240211,3,Pedágio,108.89
1000,20240211,3,Motorista (Salário/Diária),182.34
1001,20240211,3,Seguro,59.92
1002,20240211,3,Outros,28.54
1003,20240211,4,Combustível,739.63
1004,20240211,4,Manutenção,334.52
1005,20240211,4,Pedágio,188.44
1006,20240211,4,Motorista (Salário/Diária),322.6
1007,20240211,4,Seguro,92.89
1008,20240211,4,Outros,65.03
1009,20240211,5,Combustível,1541.63
1010,20240211,5,Manutenção,647.59
1011,20240211,5,Pedágio,395.97
1012,20240211,5,Motorista (Salário/Diária),596.13
1013,20240211,5,Seguro,200.94
1014,20240211,5,Outros,107.18
1015,20240212,1,Combustível,6608.77
1016,20240212,1,Manutenção,2607.83
1017,20240212,1,Pedágio,1394.87
1018,20240212,1,Motorista (Salário/Diária),2249.63
1019,20240212,1,Seguro,628.49
1020,20240212,1,Outros,414.13
1021,20240212,3,Combustível,4197.55
1022,20240212,3,Manutenção,1911.57
1023,20240212,3,Pedágio,1066.71
1024,20240212,3,Motorista (Salário/Diária),1547.81
1025,20240212,3,Seguro,521.55
1026,20240212,3,Outros,269.7
1027,20240212,4,Combustível,2991.26
1028,20240212,4,Manutenção,1486.69
1029,20240212,4,Pedágio,892.01
1030,20240212,4,Motorista (Salário/Diária),1376.7
1031,20240212,4,Seguro,332.73
1032,20240212,4,Outros,215.43
1033,20240212,5,Combustível,7881.05
1034,20240212,5,Manutenção,4195.51
1035,20240212,5,Pedágio,1834.84
1036,20240212,5,Motorista (Salário/Diária),3133.85
1037,20240212,5,Seguro,916.27
1038,20240212,5,Outros,546.95
1039,20240213,1,Combustível,6999.81
1040,20240213,1,Manutenção,3136.36
1041,20240213,1,Pedágio,1663.61
1042,20240213,1,Motorista (Salário/Diária),2505.55
1043,20240213,1,Seguro,756.93
1044,20240213,1,Outros,497.42
1045,20240213,2,Combustível,4185.6
1046,20240213,2,Manutenção,1771.94
1047,20240213,2,Pedágio,764.58
1048,20240213,2,Motorista (Salário/Diária),1287.16
1049,20240213,2,Seguro,477.66
1050,20240213,2,Outros,277.55
1051,20240213,3,Combustível,2096.32
1052,20240213,3,Manutenção,730.94
1053,20240213,3,Pedágio,465.33
1054,20240213,3,Motorista (Salário/Diária),727.62
1055,20240213,3,Seguro,185.12
1056,20240213,3,Outros,137.06
1057,20240213,4,Combustível,5450.26
1058,20240213,4,Manutenção,2273.26
1059,20240213,4,Pedágio,1173.06
1060,20240213,4,Motorista (Salário/Diária),2086.07
1061,20240213,4,Seguro,601.76
1062,20240213,4,Outros,399.8
1063,20240213,5,Combustível,4089.46
1064,20240213,5,Manutenção,1868.01
1065,20240213,5,Pedágio,888.29
1066,20240213,5,Motorista (Salário/Diária),1577.61
1067,20240213,5,Seguro,461.74
1068,20240213,5,Outros,310.71
1069,20240214,1,Combustível,3936.09
1070,20240214,1,Manutenção,1834.84
1071,20240214,1,Pedágio,756.22
1072,20240214,1,Motorista (Salário/Diária),1482.97
1073,20240214,1,Seguro,392.15
1074,20240214,1,Outros,283.04
1075,20240214,2,Combustível,1052.36
1076,20240214,2,Manutenção,516.23
1077,20240214,2,Pedágio,251.8
1078,20240214,2,Motorista (Salário/Diária),448.88
1079,20240214,2,Seguro,115.63
1080,20240214,2,Outros,73.89
1081,20240214,3,Combustível,5252.44
1082,20240214,3,Manutenção,1778.56
1083,20240214,3,Pedágio,1168.4
1084,20240214,3,Motorista (Salário/Diária),1855.39
1085,20240214,3,Seguro,574.83
1086,20240214,3,Outros,304.95
1087,20240214,4,Combustível,1497.47
1088,20240214,4,Manutenção,534.85
1089,20240214,4,Pedágio,259.56
1090,20240214,4,Motorista (Salário/Diária),523.06
1091,20240214,4,Seguro,145.71
1092,20240214,4,Outros,97.69
1093,20240214,5,Combustível,3478.06
1094,20240214,5,Manutenção,1628.69
1095,20240214,5,Pedágio,943.63
1096,20240214,5,Motorista (Salário/Diária),1637.06
1097,20240214,5,Seguro,426.26
1098,20240214,5,Outros,286.94
1099,20240215,1,Combustível,6881.02
1100,20240215,1,Manutenção,2648.35
1101,20240215,1,Pedágio,1486.58
1102,20240215,1,Motorista (Salário/Diária),2187.86
1103,20240215,1,Seguro,628.64
1104,20240215,1,Outros,459.35
1105,20240215,2,Combustível,1508.38
1106,20240215,2,Manutenção,542.51
1107,20240215,2,Pedágio,316.78
1108,20240215,2,Motorista (Salário/Diária),496.16
1109,20240215,2,Seguro,159.17
1110,20240215,2,Outros,88.38
1111,20240215,3,Combustível,3865.96
1112,20240215,3,Manutenção,1899.6
1113,20240215,3,Pedágio,792.11
1114,20240215,3,Motorista (Salário/Diária),1275.73
1115,20240215,3,Seguro,449.3
1116,20240215,3,Outros,280.75
1117,20240215,4,Combustível,812.75
1118,20240215,4,Manutenção,348.38
1119,20240215,4,Pedágio,156.96
1120,20240215,4,Motorista (Salário/Diária),288.82
1121,20240215,4,Seguro,91.09
1122,20240215,4,Outros,53.88
1123,20240215,5,Combustível,7319.08
1124,20240215,5,Manutenção,3126.17
1125,20240215,5,Pedágio,1703.95
1126,20240215,5,Motorista (Salário/Diária),2774.46
1127,20240215,5,Seguro,835.81
1128,20240215,5,Outros,490.89
1129,20240216,1,Combustível,4834.62
1130,20240216,1,Manutenção,2035.07
1131,20240216,1,Pedágio,1013.64
1132,20240216,1,Motorista (Salário/Diária),1868.14
1133,20240216,1,Seguro,460.88
1134,20240216,1,Outros,277.47
1135,20240216,3,Combustível,1781.04
1136,20240216,3,Manutenção,846.46
1137,20240216,3,Pedágio,347.02
1138,20240216,3,Motorista (Salário/Diária),633.1
1139,20240216,3,Seguro,162.71
1140,20240216,3,Outros,103.08
1141,20240216,4,Combustível,6021.05
1142,20240216,4,Manutenção,2078.03
1143,20240216,4,Pedágio,1118.32
1144,20240216,4,Motorista (Salário/Diária),2120.67
1145,20240216,4,Seguro,579.26
1146,20240216,4,Outros,338.74
1147,20240216,5,Combustível,9398.3
1148,20240216,5,Manutenção,4836.95
1149,20240216,5,Pedágio,1996.24
1150,20240216,5,Motorista (Salário/Diária),4025.69
1151,20240216,5,Seguro,1006.47
1152,20240216,5,Outros,762.65
1153,20240217,1,Combustível,1660.54
1154,20240217,1,Manutenção,725.33
1155,20240217,1,Pedágio,295.29
1156,20240217,1,Motorista (Salário/Diária),510.09
1157,20240217,1,Seguro,144.62
1158,20240217,1,Outros,100.46
1159,20240217,3,Combustível,1736.09
1160,20240217,3,Manutenção,985.3
1161,20240217,3,Pedágio,470.58
1162,20240217,3,Motorista (Salário/Diária),775.83
1163,20240217,3,Seguro,246.94
1164,20240217,3,Outros,127.7
1165,20240217,5,Combustível,4569.87
1166,20240217,5,Manutenção,2278.17
1167,20240217,5,Pedágio,1137.7
1168,20240217,5,Motorista (Salário/Diária),1568.86
1169,20240217,5,Seguro,508.51
1170,20240217,5,Outros,310.06
1171,20240218,1,Combustível,1787.29
1172,20240218,1,Manutenção,881.7
1173,20240218,1,Pedágio,446.28
1174,20240218,1,Motorista (Salário/Diária),708.82
1175,20240218,1,Seguro,216.53
1176,20240218,1,Outros,147.87
1177,20240218,4,Combustível,1971.23
1178,20240218,4,Manutenção,817.17
1179,20240218,4,Pedágio,529.38
1180,20240218,4,Motorista (Salário/Diária),709.92
1181,20240218,4,Seguro,209.62
1182,20240218,4,Outros,147.21
1183,20240218,5,Combustível,4569.39
1184,20240218,5,Manutenção,2072.56
1185,20240218,5,Pedágio,1000.32
1186,20240218,5,Motorista (Salário/Diária),1714.29
1187,20240218,5,Seguro,517.26
1188,20240218,5,Outros,308.92
1189,20240219,1,Combustível,10571.23
1190,20240219,1,Manutenção,4614.3
1191,20240219,1,Pedágio,2004.77
1192,20240219,1,Motorista (Salário/Diária),3836.75
1193,20240219,1,Seguro,973.08
1194,20240219,1,Outros,605.52
1195,20240219,2,Combustível,1019.02
1196,20240219,2,Manutenção,549.75
1197,20240219,2,Pedágio,212.08
1198,20240219,2,Motorista (Salário/Diária),440.75
1199,20240219,2,Seguro,134.09
1200,20240219,2,Outros,63.87
1201,20240219,3,Combustível,9430.28
1202,20240219,3,Manutenção,4763.99
1203,20240219,3,Pedágio,2084.33
1204,20240219,3,Motorista (Salário/Diária),3674.46
1205,20240219,3,Seguro,947.52
1206,20240219,3,Outros,609.14
1207,20240219,4,Combustível,3738.7
1208,20240219,4,Manutenção,1709.31
1209,20240219,4,Pedágio,813.16
1210,20240219,4,Motorista (Salário/Diária),1592.74
1211,20240219,4,Seguro,503.21
1212,20240219,4,Outros,284.48
1213,20240219,5,Combustível,1690.43
1214,20240219,5,Manutenção,661.27
1215,20240219,5,Pedágio,310.91
1216,20240219,5,Motorista (Salário/Diária),563.05
1217,20240219,5,Seguro,163.47
1218,20240219,5,Outros,104.6
1219,20240220,1,Combustível,6490.78
1220,20240220,1,Manutenção,2217.48
1221,20240220,1,Pedágio,1458.02
1222,20240220,1,Motorista (Salário/Diária),2169.1
1223,20240220,1,Seguro,628.77
1224,20240220,1,Outros,440.29
1225,20240220,3,Combustível,6930.43
1226,20240220,3,Manutenção,2994.55
1227,20240220,3,Pedágio,1487.24
1228,20240220,3,Motorista (Salário/Diária),2885.45
1229,20240220,3,Seguro,812.13
1230,20240220,3,Outros,522.66
1231,20240220,4,Combustível,3562.3
1232,20240220,4,Manutenção,1960.54
1233,20240220,4,Pedágio,1020.82
1234,20240220,4,Motorista (Salário/Diária),1709.18
1235,20240220,4,Seguro,458.9
1236,20240220,4,Outros,298.35
1237,20240220,5,Combustível,12891.59
1238,20240220,5,Manutenção,4737.52
1239,20240220,5,Pedágio,2342.66
1240,20240220,5,Motorista (Salário/Diária),3862.22
1241,20240220,5,Seguro,1447.78
1242,20240220,5,Outros,853.58
1243,20240221,1,Combustível,5739.55
1244,20240221,1,Manutenção,2323.7
1245,20240221,1,Pedágio,1269.39
1246,20240221,1,Motorista (Salário/Diária),2163.53
1247,20240221,1,Seguro,700.77
1248,20240221,1,Outros,416.65
1249,20240221,3,Combustível,2779.26
1250,20240221,3,Manutenção,1048.12
1251,20240221,3,Pedágio,500.26
1252,20240221,3,Motorista (Salário/Diária),1121.05
1253,20240221,3,Seguro,315.25
1254,20240221,3,Outros,177.7
1255,20240221,4,Combustível,4329.4
1256,20240221,4,Manutenção,1833.93
1257,20240221,4,Pedágio,777.2
1258,20240221,4,Motorista (Salário/Diária),1395.6
1259,20240221,4,Seguro,416.47
1260,20240221,4,Outros,284.13
1261,20240221,5,Combustível,8559.23
1262,20240221,5,Manutenção,4144.91
1263,20240221,5,Pedágio,2040.52
1264,20240221,5,Motorista (Salário/Diária),3778.41
1265,20240221,5,Seguro,1006.8
1266,20240221,5,Outros,719.04
1267,20240222,1,Combustível,5869.2
1268,20240222,1,Manutenção,2469.18
1269,20240222,1,Pedágio,1319.72
1270,20240222,1,Motorista (Salário/Diária),2472.86
1271,20240222,1,Seguro,671.57
1272,20240222,1,Outros,432.89
1273,20240222,3,Combustível,1785.3
